model,model_slug,model_group,ms,question_id,category,prompt_bytes,response_bytes,actual_new_zip_tokens,actual_new_zip_tokens_raw,theory_new_zip_tokens,base_new_tokens,valid_output,actual_bytes_per_zip_token,theory_bytes_per_zip_token,compression_efficiency,base_token_saving,gpt2_nll_sum,gpt2_mean_nll,gpt2_bits_per_byte,gpt2_scored_tokens,gpt2_scored_bytes,empty_or_too_short,repeat_4gram_rate,max_4gram_count,degenerate_repetition
/mnt/dlabscratch1/gentilin/zip2zip-outputs/andrea-z2z-llama32-3B-eosfix-1BData-v0.2-Zip2zipCore/step_8000,andrea-z2z-llama32-3B-eosfix-1BData-v0.2-Zip2zipCore_step_8000,core,unknown,81,writing,127,2539,482,482,474,513,1,5.267634854771784,5.356540084388186,0.983402489626556,0.060428849902534165,,,,0,0,0,0.0,1,0
/mnt/dlabscratch1/gentilin/zip2zip-outputs/andrea-z2z-llama32-3B-eosfix-1BData-v0.2-Zip2zipCore/step_8000,andrea-z2z-llama32-3B-eosfix-1BData-v0.2-Zip2zipCore_step_8000,core,unknown,82,writing,250,1091,178,178,174,199,1,6.129213483146067,6.2701149425287355,0.9775280898876404,0.10552763819095479,,,,0,0,0,0.005952380952380952,2,0
/mnt/dlabscratch1/gentilin/zip2zip-outputs/andrea-z2z-llama32-3B-eosfix-1BData-v0.2-Zip2zipCore/step_8000,andrea-z2z-llama32-3B-eosfix-1BData-v0.2-Zip2zipCore_step_8000,core,unknown,83,writing,292,681,117,117,114,132,1,5.82051282051282,5.973684210526316,0.9743589743589743,0.11363636363636365,,,,0,0,0,0.0,1,0
/mnt/dlabscratch1/gentilin/zip2zip-outputs/andrea-z2z-llama32-3B-eosfix-1BData-v0.2-Zip2zipCore/step_8000,andrea-z2z-llama32-3B-eosfix-1BData-v0.2-Zip2zipCore_step_8000,core,unknown,84,writing,219,2106,393,393,384,430,1,5.358778625954199,5.484375,0.9770992366412214,0.086046511627907,,,,0,0,0,0.025495750708215296,3,0
/mnt/dlabscratch1/gentilin/zip2zip-outputs/andrea-z2z-llama32-3B-eosfix-1BData-v0.2-Zip2zipCore/step_8000,andrea-z2z-llama32-3B-eosfix-1BData-v0.2-Zip2zipCore_step_8000,core,unknown,85,writing,126,575,122,122,120,125,1,4.713114754098361,4.791666666666667,0.9836065573770492,0.02400000000000002,,,,0,0,0,0.0,1,0
/mnt/dlabscratch1/gentilin/zip2zip-outputs/andrea-z2z-llama32-3B-eosfix-1BData-v0.2-Zip2zipCore/step_8000,andrea-z2z-llama32-3B-eosfix-1BData-v0.2-Zip2zipCore_step_8000,core,unknown,91,roleplay,140,1467,277,277,270,291,1,5.296028880866426,5.433333333333334,0.9747292418772562,0.04810996563573888,,,,0,0,0,0.008064516129032258,2,0
/mnt/dlabscratch1/gentilin/zip2zip-outputs/andrea-z2z-llama32-3B-eosfix-1BData-v0.2-Zip2zipCore/step_8000,andrea-z2z-llama32-3B-eosfix-1BData-v0.2-Zip2zipCore_step_8000,core,unknown,92,roleplay,225,1091,208,208,205,227,1,5.2451923076923075,5.321951219512195,0.985576923076923,0.08370044052863435,,,,0,0,0,0.0,1,0
/mnt/dlabscratch1/gentilin/zip2zip-outputs/andrea-z2z-llama32-3B-eosfix-1BData-v0.2-Zip2zipCore/step_8000,andrea-z2z-llama32-3B-eosfix-1BData-v0.2-Zip2zipCore_step_8000,core,unknown,93,roleplay,450,689,142,142,137,152,1,4.852112676056338,5.029197080291971,0.9647887323943661,0.06578947368421051,,,,0,0,0,0.0,1,0
/mnt/dlabscratch1/gentilin/zip2zip-outputs/andrea-z2z-llama32-3B-eosfix-1BData-v0.2-Zip2zipCore/step_8000,andrea-z2z-llama32-3B-eosfix-1BData-v0.2-Zip2zipCore_step_8000,core,unknown,94,roleplay,511,1418,247,247,233,265,1,5.7408906882591095,6.085836909871245,0.9433198380566802,0.06792452830188678,,,,0,0,0,0.017241379310344827,2,0
/mnt/dlabscratch1/gentilin/zip2zip-outputs/andrea-z2z-llama32-3B-eosfix-1BData-v0.2-Zip2zipCore/step_8000,andrea-z2z-llama32-3B-eosfix-1BData-v0.2-Zip2zipCore_step_8000,core,unknown,95,roleplay,478,548,106,106,101,120,1,5.169811320754717,5.425742574257426,0.9528301886792453,0.1166666666666667,,,,0,0,0,0.0,1,0
